"longitude" "latitude" "bonus" "names"
"260" 2.33164772290665 48.8525574216674 0 " RENNES SABOT"
"261" 2.31483827949527 48.8607699579973 0 " INVALIDES"
"262" 2.33239459292958 48.8467209825734 0 " GUYNEMER LUXEMBOURG"
"263" 2.41508139483442 48.8439490640318 0 " PORTE DE SAINT MANDE"
"264" 2.27487529834497 48.8707532840488 0 " BOULEVARD LANNES"
"265" 2.32517538941275 48.8491399032183 0 " SAINT PLACIDE CHERCHE MIDI"
"266" 2.34396901704276 48.906304806068 0 " MICHELET (SAINT OUEN)"
"267" 2.32943142194585 48.8647936661262 0 " RIVOLI TUILERIE"
"268" 2.35611908299182 48.8768669057798 0 " CHABROL SAINT QUENTIN"
"269" 2.35805056573641 48.9093300218896 0 " METALLURGIE (SAINT DENIS)"
"270" 2.39498124008662 48.8203221836761 0 " JULES (IVRY)"
"271" 2.34949778985778 48.845062256378 0 " CONTRESCARPE-THOUIN"
"272" 2.34081188215241 48.8313666800046 0 " SAINT JACQUES FERRUS"
"273" 2.39528946179638 48.8890400680668 0 " PORTE DE PANTIN"
"274" 2.33829010585079 48.871446353921 0 " RICHELIEU DROUOT"
"275" 2.39946145198278 48.8756361807115 1 " TELEGRAPHE"
"276" 2.31272739021446 48.8426508046409 0 " PLACE TREFOUEL"
"277" 2.35766368561921 48.8720836088694 0 " HITTORFF"
"278" 2.33530123747169 48.9013270326018 0 " CURIE (SAINT OUEN)"
"279" 2.31046623803085 48.8363338618169 0 " PROCESSION"
"280" 2.27355626496537 48.8476657100294 0 " MIRABEAU"
"281" 2.37055463986152 48.8568704677583 0 " BREGUET SABIN"
"282" 2.38637027856876 48.8323083893665 0 " PIROGUES DE BERCY"
"283" 2.33484632755027 48.8634970199637 0 " ANDRE MALRAUX MUSEE DU LOUVRE"
"284" 2.33149745979217 48.9057350760539 0 " GARIBALDI (SAINT OUEN)"
"285" 2.28460760756774 48.8511672406797 0 " SQUARE BELA BARTOK"
"286" 2.34155507782723 48.8629981667678 0 " BOURSE DU COMMERCE"
"287" 2.30622856572988 48.9036210121559 0 " VILLENEUVE 2 (CLICHY)"
"288" 2.34827493630495 48.9025532782227 0 " LESENNE (SAINT OUEN)"
"289" 2.36087834343166 48.8527259721895 0 " VILLAGE SAINT PAUL"
"290" 2.37433200085619 48.8289747443296 0 " TOLBIAC LERREDE"
"291" 2.30990049821369 48.8971098501329 0 " NATIONS UNIES (CLICHY)"
"292" 2.32331344598022 48.8301471957921 0 " PLANTES MOULIN VERT"
"293" 2.38372328828755 48.8515320053401 0 " BIBLIOTHEQUE FAIDHERBE"
"294" 2.29404143328216 48.8444259195454 0 " COMMERCE"
"295" 2.33550466500983 48.8516596929124 0 " MARCHE SAINT GERMAIN - MABILLON"
"296" 2.33911372289969 48.8537510734679 0 " MAZET SAINT ANDRE DES ARTS"
"297" 2.34738272948295 48.8224559476497 0 " PLACE DE RUNGIS"
"298" 2.36862871574876 48.879332174655 0 " LOUIS BLANC"
"299" 2.40590731701789 48.8477249689847 0 " COURS DE VINCENNES PYRÉNÉES"
"300" 2.34810865477735 48.8311217750692 0 " CROULEBARBE RECULETTES"
"301" 2.30322242397478 48.8706901579086 0 " CHAMPS ELYSEES LINCOLN"
"302" 2.34192394486641 48.8447302561321 1 " SAINT JACQUES GAY LUSSAC"
"303" 2.34701133583386 48.8886197164506 1 " CUSTINE"
"304" 2.26099177209953 48.8842989293728 0 " DE GAULLE 3 (NEUILLY)"
"305" 2.36507858638901 48.8199419656772 0 " PORTE DE CHOISY"
"306" 2.2340164013498 48.832274660165 0 " SILLY (BOULOGNE BILLANCOURT)"
"307" 2.34488440621221 48.8826334843108 1 " SQUARE D'ANVERS"
"308" 2.39986827742879 48.8469643595031 0 " NATION PICPUS"
"309" 2.30885001546654 48.8341171478377 0 " MONCLAR"
"310" 2.33784843717954 48.8495800021863 0 " SENAT CONDE"
"311" 2.32247847786469 48.8987737928043 0 " PORCHE POUCHET"
"312" 2.38547848656484 48.8351380506895 0 " LAME"
"313" 2.34506844014476 48.8650219458101 0 " MONTORGUEIL RUE MONTMARTRE VERSION 2"
"314" 2.30927479982717 48.8265029331101 0 " BRUNE"
"315" 2.36932253040752 48.8665160798211 0 " REPUBLIQUE FERRY"
"316" 2.32444156513947 48.8428422780744 0 " ODESSA"
"317" 2.37243237603422 48.8180022698238 0 " PAUL BERT (IVRY)"
"318" 2.37685300056202 48.8805744614225 0 " BOURET PAILLERON"
"319" 2.35247243722336 48.8427350429896 0 " PLACE MONGE"
"320" 2.39724999059738 48.8425771005154 0 " GARE DE REUILLY"
"321" 2.31731325811074 48.8926339214324 0 " BODIN AVENUE DE CLICHY"
"322" 2.33979989931612 48.8766221203731 0 " LAMARTINE"
"323" 2.34413776324567 48.8527056477051 0 " SAINT SEVERIN"
"324" 2.31587630834637 48.8737604721401 0 " MIROMESNIL"
"325" 2.27244864764647 48.864411409459 0 " FLANDRIN"
"326" 2.33881229702936 48.8844823927275 1 " ABBESSES"
"327" 2.41100303588006 48.87354903514 1 " LEON FRAPIE"
"328" 2.3282908220517 48.8356804441726 1 " DAGUERRE GASSENDI"
"329" 2.35670842076066 48.8315826437749 1 " PLACE D ITALIE AURIOL"
"330" 2.31844743104898 48.8244897024567 0 " PLACE DE LA PORTE DE CHATILLON"
"331" 2.35218489482655 48.8750340562449 0 " PARADIS"
"332" 2.34914749353609 48.8792233706285 0 " MAUBEUGE CONDORCET"
"333" 2.27312852713658 48.8609983661382 0 " OCTAVE FEUILLET"
"334" 2.31071441900949 48.8967873958996 0 " PORTE DE CLICHY - AVENUE DE CLICHY"
"335" 2.37469338894231 48.882700644222 0 " LALLY TOLLENDAL"
"336" 2.34265739289121 48.8529304105913 0 " SAINT MICHEL DANTON"
"337" 2.33051356484027 48.9025922416309 0 " PERI (SAINT OUEN)"
"338" 2.33598303046652 48.8375492921975 0 " DENFERT-ROCHEREAU CASSINI"
"339" 2.39999842013299 48.8239632522869 0 " NECKER (CHARENTON)"
"340" 2.29662648341284 48.8993483537726 0 " PETIT (CLICHY)"
"341" 2.37120861796012 48.8634319896359 0 " RICHARD LENOIR VOLTAIRE NORD"
"342" 2.32036786584418 48.8877723254283 0 " LEGENDRE"
"343" 2.37773843365762 48.8226328422322 0 " BOUTROUX VITRY"
"344" 2.31686114315115 48.8881869858103 0 " BROCHANT"
"345" 2.38422247271259 48.8703936716038 0 " PARC DE BELLEVILLE"
"346" 2.39622289098869 48.8673622971658 1 " L'ISLE ADAM PYRENÉES"
"347" 2.40908765272598 48.896331931661 0 " DELIZY (PANTIN)"
"348" 2.40335131100078 48.8627264627457 1 " PRAIRIE L INDRE"
"349" 2.36023184075509 48.8259701363971 0 " IVRY TOLBIAC"
"350" 2.35870121787832 48.821159320801 0 " ITALIE MAISON BLANCHE"
"351" 2.32956021945824 48.878113787876 0 " ATHENES CLICHY"
"352" 2.291540507949 48.8392220977623 0 " LECOURBE"
"353" 2.39307555827447 48.8505070118419 0 " MONTREUIL VOLTAIRE"
"354" 2.39253252663266 48.855943779581 0 " CHARONNE DU BUREAU"
"355" 2.33599967730057 48.824767102597 0 " REILLE MONTSOURIS"
"356" 2.29858466343129 48.8837697332735 0 " COURCELLES - DEMOURES"
"357" 2.3013031383076 48.8761403982639 0 " HOCHE ALBRECHT"
"358" 2.33559960389384 48.8639796551511 0 " PLACE ANDRE MALRAUX"
"359" 2.32440044543717 48.8879013455305 1 " LA FOURCHE RUE DE LA CONDAMINE"
"360" 2.27246948291569 48.8510048746653 0 " MILLET - JEAN DE LA FONTAINE"
"361" 2.33729688973794 48.8401089566606 0 " PORT ROYAL"
"362" 2.40476969112948 48.8766039189276 1 " PORTE DES LILAS"
"363" 2.40509982632364 48.8446346262977 0 " ST MANDE NETTER"
"364" 2.40242616223891 48.8538689676649 0 " HAIES REUNION"
"365" 2.37902058776143 48.8564337069437 0 " LEDRU ROLLIN-BASFROI"
"366" 2.36310607357747 48.824695995415 0 " IVRY BAUDICOURT"
"367" 2.41890759472368 48.8360886795229 0 " GENERAL DE GAULLE 2 (SAINT MANDE)"
"368" 2.30856953502856 48.9006603494266 0 " MORICE 2 (CLICHY)"
"369" 2.26439411807511 48.8409629526469 0 " VERSAILLES EXELMANS"
"370" 2.29929600386146 48.8781888764185 0 " TERNES COURCELLES"
"371" 2.32329134120854 48.8920640862454 0 " GUY MOCQUET DAVY"
"372" 2.34751796660457 48.8937342775359 0 " SIMPLON"
"373" 2.32568193588915 48.855461735956 0 " BAC"
"374" 2.28851804786494 48.8781552978974 0 " PLACE SAINT FERDINAND"
"375" 2.30662083490235 48.8696161948985 0 " MARIGNAN"
"376" 2.30969422141951 48.8774556768138 0 " RIO"
"377" 2.40140070766687 48.8451282937943 0 " PICPUS"
"378" 2.30242621884156 48.8695179793442 0 " FRANCOIS 1ER LINCOLN"
